Idea_ID,Idea_Title,SEO_Run_ID,Rank_By_Score,Keyword,Score,Relevance,Word_Count,Long_Tail,Source,Harvested_At
8,Paddy-Gulping Harvest Worm,11,8,paddy harvesting machine in odisha,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.032326
8,Paddy-Gulping Harvest Worm,11,9,paddy harvesting machine in assam,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.032326
8,Paddy-Gulping Harvest Worm,11,10,paddy cutting and harvesting machine,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.033296
8,Paddy-Gulping Harvest Worm,11,11,paddy harvesting machine in tamil,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.033296
8,Paddy-Gulping Harvest Worm,11,12,paddy harvesting machine in karnataka,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.033296
8,Paddy-Gulping Harvest Worm,11,13,paddy harvesting machine in water,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.034297
8,Paddy-Gulping Harvest Worm,11,14,wheat and paddy harvesting machine,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.034297
8,Paddy-Gulping Harvest Worm,11,15,paddy harvesting by brush cutter,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.034297
8,Paddy-Gulping Harvest Worm,11,16,paddy harvesting in west bengal,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:34:23.035297
8,Paddy-Gulping Harvest Worm,11,17,paddy harvesting machine in india price,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:34:23.035297
8,Paddy-Gulping Harvest Worm,11,18,paddy harvesting machine in west bengal,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:34:23.035297
8,Paddy-Gulping Harvest Worm,11,19,best paddy harvesting machine in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:34:23.035297
8,Paddy-Gulping Harvest Worm,11,20,paddy harvesting machine in sri lanka,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:34:23.036299
8,Paddy-Gulping Harvest Worm,11,21,paddy harvesting machine price in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:34:23.036299
8,Paddy-Gulping Harvest Worm,11,22,paddy harvesting machine,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.036299
8,Paddy-Gulping Harvest Worm,11,23,paddy harvesting drawing,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.036299
8,Paddy-Gulping Harvest Worm,11,24,paddy harvesting time,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.037301
8,Paddy-Gulping Harvest Worm,11,25,paddy harvesting videos,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.037301
8,Paddy-Gulping Harvest Worm,11,26,paddy harvesting tractor,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.037301
8,Paddy-Gulping Harvest Worm,11,27,after paddy harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.038300
8,Paddy-Gulping Harvest Worm,11,28,paddy crop harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.038300
8,Paddy-Gulping Harvest Worm,11,29,paddy harvesting drone,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.038300
8,Paddy-Gulping Harvest Worm,11,30,harvesting paddy fields,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:34:23.038300
8,Paddy-Gulping Harvest Worm,11,31,paddy harvesting machine working,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.043302
8,Paddy-Gulping Harvest Worm,11,32,paddy harvesting machine subsidy,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.043302
8,Paddy-Gulping Harvest Worm,11,33,paddy harvesting machine price,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.043302
8,Paddy-Gulping Harvest Worm,11,34,best paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.044302
8,Paddy-Gulping Harvest Worm,11,35,paddy harvesting chain machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.044302
8,Paddy-Gulping Harvest Worm,11,36,drone paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.044302
8,Paddy-Gulping Harvest Worm,11,37,paddy field harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.045302
8,Paddy-Gulping Harvest Worm,11,38,paddy harvesting hand machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.045302
8,Paddy-Gulping Harvest Worm,11,39,kubota paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.045302
8,Paddy-Gulping Harvest Worm,11,40,paddy harvesting machine mini,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.045302
8,Paddy-Gulping Harvest Worm,11,41,paddy harvesting new machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.046307
8,Paddy-Gulping Harvest Worm,11,42,paddy harvesting machine odisha,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.046307
8,Paddy-Gulping Harvest Worm,11,43,rice paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.046307
8,Paddy-Gulping Harvest Worm,11,44,paddy harvesting machine small,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.046307
8,Paddy-Gulping Harvest Worm,11,45,harvesting paddy drawing easy,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:34:23.047311
8,Paddy-Gulping Harvest Worm,11,46,paddy harvesting,38.0,0.4,2,0,youtube_suggest,2026-08-28 16:34:23.047311
8,Paddy-Gulping Harvest Worm,11,47,rice harvesting machine price in india,37.78,0.1111,6,1,youtube_suggest,2026-08-28 16:34:23.047311
8,Paddy-Gulping Harvest Worm,11,48,rice harvesting machine price in bangladesh,37.78,0.1111,6,1,youtube_suggest,2026-08-28 16:34:23.048306
8,Paddy-Gulping Harvest Worm,11,49,rice harvesting machine price in nepal,37.78,0.1111,6,1,youtube_suggest,2026-08-28 16:34:23.048306
8,Paddy-Gulping Harvest Worm,11,50,mini paddy harvester machine price in india,37.0,0.1,7,1,youtube_suggest,2026-08-28 16:34:23.048306
8,Paddy-Gulping Harvest Worm,11,51,harvesting rice and picking fruit(rambutan) farming,37.0,0.1,6,1,youtube_suggest,2026-08-28 16:34:23.048306
8,Paddy-Gulping Harvest Worm,11,52,rice harvesting machine in maharashtra,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.049300
8,Paddy-Gulping Harvest Worm,11,53,rice harvesting machine in nepal,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.049300
8,Paddy-Gulping Harvest Worm,11,54,paddy cultivation machine in telugu,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.049300
8,Paddy-Gulping Harvest Worm,11,55,rice harvesting machine in tamilnadu,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.049300
8,Paddy-Gulping Harvest Worm,11,56,paddy cultivation machine in tamil,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.050301
8,Paddy-Gulping Harvest Worm,11,57,rice harvesting machine in telugu,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.050301
8,Paddy-Gulping Harvest Worm,11,58,paddy harvester in andhra pradesh,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.050301
8,Paddy-Gulping Harvest Worm,11,59,paddy crop disease and control,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.051305
8,Paddy-Gulping Harvest Worm,11,60,paddy crop diseases in telugu,36.75,0.125,5,1,youtube_suggest,2026-08-28 16:34:23.051305
9,Rice Moon Harvester,12,1,rice paddy harvesting machine,61.0,0.5,4,1,youtube_suggest,2026-08-28 16:38:29.594105
9,Rice Moon Harvester,12,2,paddy harvesting in china,49.33,0.3333,4,1,youtube_suggest,2026-08-28 16:38:29.594105
9,Rice Moon Harvester,12,3,paddy harvesting in japan,49.33,0.3333,4,1,youtube_suggest,2026-08-28 16:38:29.594105
9,Rice Moon Harvester,12,4,rice harvesting and processing,49.33,0.3333,4,1,youtube_suggest,2026-08-28 16:38:29.595106
9,Rice Moon Harvester,12,5,harvesting rice at home,49.33,0.3333,4,1,youtube_suggest,2026-08-28 16:38:29.595408
9,Rice Moon Harvester,12,6,paddy harvester in assam,49.33,0.3333,4,1,youtube_suggest,2026-08-28 16:38:29.595408
9,Rice Moon Harvester,12,7,paddy harvesting by hand,49.33,0.3333,4,1,youtube_suggest,2026-08-28 16:38:29.595957
9,Rice Moon Harvester,12,8,rice harvesting by hand,49.33,0.3333,4,1,youtube_suggest,2026-08-28 16:38:29.595957
9,Rice Moon Harvester,12,9,paddy harvesting machines in agriculture,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.596959
9,Rice Moon Harvester,12,10,paddy harvesting machine in japan,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.596959
9,Rice Moon Harvester,12,11,paddy harvesting machine in india,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.596959
9,Rice Moon Harvester,12,12,paddy harvesting machine in manipur,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.597959
9,Rice Moon Harvester,12,13,paddy harvesting machine in odisha,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.597959
9,Rice Moon Harvester,12,14,paddy harvesting machine in assam,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.597959
9,Rice Moon Harvester,12,15,paddy cutting and harvesting machine,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.598958
9,Rice Moon Harvester,12,16,paddy harvesting machine in tamil,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.598958
9,Rice Moon Harvester,12,17,paddy harvesting machine in karnataka,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.598958
9,Rice Moon Harvester,12,18,paddy harvesting machine in water,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.598958
9,Rice Moon Harvester,12,19,rice harvesting machine in maharashtra,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.599979
9,Rice Moon Harvester,12,20,rice harvesting machine in nepal,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.599979
9,Rice Moon Harvester,12,21,rice harvesting machine in tamilnadu,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.599979
9,Rice Moon Harvester,12,22,rice harvesting machine in telugu,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.600954
9,Rice Moon Harvester,12,23,wheat and paddy harvesting machine,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.600954
9,Rice Moon Harvester,12,24,paddy harvester in andhra pradesh,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.601877
9,Rice Moon Harvester,12,25,paddy harvesting by brush cutter,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.601877
9,Rice Moon Harvester,12,26,paddy harvesting in west bengal,48.0,0.2857,5,1,youtube_suggest,2026-08-28 16:38:29.602869
9,Rice Moon Harvester,12,27,paddy harvesting machine in india price,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.602869
9,Rice Moon Harvester,12,28,paddy harvesting machine in west bengal,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.603865
9,Rice Moon Harvester,12,29,best paddy harvesting machine in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.603865
9,Rice Moon Harvester,12,30,paddy harvesting machine in sri lanka,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.603865
9,Rice Moon Harvester,12,31,paddy harvesting machine price in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.603865
9,Rice Moon Harvester,12,32,rice harvesting machine price in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.604864
9,Rice Moon Harvester,12,33,rice harvesting machine price in bangladesh,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.604864
9,Rice Moon Harvester,12,34,rice harvesting machine price in nepal,47.5,0.25,6,1,youtube_suggest,2026-08-28 16:38:29.604864
9,Rice Moon Harvester,12,35,paddy harvesting machine,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.605863
9,Rice Moon Harvester,12,36,paddy harvesting drawing,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.605863
9,Rice Moon Harvester,12,37,paddy harvesting time,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.605863
9,Rice Moon Harvester,12,38,paddy harvesting videos,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.605863
9,Rice Moon Harvester,12,39,paddy harvesting tractor,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.606866
9,Rice Moon Harvester,12,40,rice harvesting australia,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.606866
9,Rice Moon Harvester,12,41,rice harvesting asia,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.607865
9,Rice Moon Harvester,12,42,after paddy harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.607865
9,Rice Moon Harvester,12,43,rice harvesting china,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.607865
9,Rice Moon Harvester,12,44,paddy combine harvester,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.607865
9,Rice Moon Harvester,12,45,paddy crop harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.608864
9,Rice Moon Harvester,12,46,rice harvesting combine,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.608864
9,Rice Moon Harvester,12,47,paddy harvesting drone,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.608864
9,Rice Moon Harvester,12,48,rice harvesting drawing,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.609864
9,Rice Moon Harvester,12,49,harvesting paddy fields,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.609864
9,Rice Moon Harvester,12,50,rice harvesting fs25,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.609864
9,Rice Moon Harvester,12,51,rice farming harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 16:38:29.609864
9,Rice Moon Harvester,12,52,paddy harvesting machine working,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.613645
9,Rice Moon Harvester,12,53,paddy harvesting machine subsidy,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.614701
9,Rice Moon Harvester,12,54,paddy harvesting machine price,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.614701
9,Rice Moon Harvester,12,55,rice harvesting machine assam,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.615689
9,Rice Moon Harvester,12,56,best paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.615689
9,Rice Moon Harvester,12,57,paddy harvesting chain machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.616692
9,Rice Moon Harvester,12,58,rice harvesting cutting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.616692
9,Rice Moon Harvester,12,59,drone paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.618690
9,Rice Moon Harvester,12,60,paddy field harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 16:38:29.618690
10,The Infinite Rice Factory,13,1,rice paddy harvesting machine,61.0,0.5,4,1,youtube_suggest,2026-08-28 18:23:48.318870
10,The Infinite Rice Factory,13,2,paddy harvesting in china,49.33,0.3333,4,1,youtube_suggest,2026-08-28 18:23:48.318870
10,The Infinite Rice Factory,13,3,paddy harvesting in japan,49.33,0.3333,4,1,youtube_suggest,2026-08-28 18:23:48.318870
10,The Infinite Rice Factory,13,4,rice harvesting and processing,49.33,0.3333,4,1,youtube_suggest,2026-08-28 18:23:48.318870
10,The Infinite Rice Factory,13,5,harvesting rice at home,49.33,0.3333,4,1,youtube_suggest,2026-08-28 18:23:48.318870
10,The Infinite Rice Factory,13,6,paddy harvesting by hand,49.33,0.3333,4,1,youtube_suggest,2026-08-28 18:23:48.318870
10,The Infinite Rice Factory,13,7,rice harvesting by hand,49.33,0.3333,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,8,paddy harvesting machines in agriculture,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,9,paddy harvesting machine in japan,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,10,paddy harvesting by brush cutter,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,11,paddy harvesting in west bengal,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,12,paddy harvesting machine in india,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,13,paddy harvesting machine in manipur,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,14,paddy harvesting machine in odisha,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,15,paddy harvesting machine in assam,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,16,paddy cutting and harvesting machine,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,17,paddy harvesting machine in tamil,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,18,paddy harvesting machine in karnataka,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,19,paddy harvesting machine in water,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,20,rice harvesting machine in maharashtra,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,21,rice harvesting machine in nepal,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,22,rice harvesting machine in tamilnadu,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,23,rice harvesting machine in telugu,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,24,wheat and paddy harvesting machine,48.0,0.2857,5,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,25,best paddy harvesting machine in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,26,paddy harvesting machine in west bengal,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,27,paddy harvesting machine in india price,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,28,paddy harvesting machine in sri lanka,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,29,paddy harvesting machine price in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,30,rice harvesting machine price in india,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,31,rice harvesting machine price in bangladesh,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,32,rice harvesting machine price in nepal,47.5,0.25,6,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,33,paddy harvesting drawing,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,34,paddy harvesting time,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,35,paddy harvesting videos,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,36,paddy harvesting tractor,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,37,rice harvesting australia,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,38,rice harvesting asia,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,39,after paddy harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,40,rice harvesting china,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,41,paddy crop harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,42,rice harvesting combine,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,43,paddy harvesting drone,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,44,rice harvesting drawing,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,45,harvesting paddy fields,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,46,rice harvesting fs25,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,47,rice farming harvesting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,48,paddy harvesting machine,47.33,0.3333,3,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,49,paddy harvesting hand machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,50,rice harvesting brush cutter,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,51,best paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,52,paddy harvesting chain machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,53,harvesting paddy drawing easy,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,54,drone paddy harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,55,paddy harvesting machine working,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,56,paddy harvesting machine subsidy,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,57,paddy harvesting machine price,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,58,rice harvesting machine assam,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,59,rice harvesting cutting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
10,The Infinite Rice Factory,13,60,paddy field harvesting machine,46.0,0.2857,4,1,youtube_suggest,2026-08-28 18:23:48.334497
11,Colossal Wheat Combine Titan,5,1,wheat field in the wind,51.33,0.3333,5,1,youtube_suggest,2026-08-28 14:22:25.184522
11,Colossal Wheat Combine Titan,5,2,wheat from field to flour,51.33,0.3333,5,1,youtube_suggest,2026-08-28 14:22:25.185605
11,Colossal Wheat Combine Titan,5,3,wheat field blowing in the wind,50.0,0.2857,6,1,youtube_suggest,2026-08-28 14:22:25.185605
11,Colossal Wheat Combine Titan,5,4,wheat field background video,49.33,0.3333,4,1,youtube_suggest,2026-08-28 14:22:25.186685
11,Colossal Wheat Combine Titan,5,5,wheat field minecraft,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.186685
11,Colossal Wheat Combine Titan,5,6,wheat field drawing,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.187780
11,Colossal Wheat Combine Titan,5,7,wheat field sunset,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.188850
11,Colossal Wheat Combine Titan,5,8,wheat field blender,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.188850
11,Colossal Wheat Combine Titan,5,9,wheat field harvest,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.189951
11,Colossal Wheat Combine Titan,5,10,wheat field painting,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.189951
11,Colossal Wheat Combine Titan,5,11,wheat field ambience,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.189951
11,Colossal Wheat Combine Titan,5,12,wheat field acnh,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.189951
11,Colossal Wheat Combine Titan,5,13,wheat field asmr,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.190984
11,Colossal Wheat Combine Titan,5,14,wheat field ambient,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.190984
11,Colossal Wheat Combine Titan,5,15,wheat field background,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.192061
11,Colossal Wheat Combine Titan,5,16,wheat field cinematic,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.192061
11,Colossal Wheat Combine Titan,5,17,wheat field diorama,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.193113
11,Colossal Wheat Combine Titan,5,18,wheat dove field,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.193113
11,Colossal Wheat Combine Titan,5,19,wheat field fire,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.194245
11,Colossal Wheat Combine Titan,5,20,wheat field footage,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.195319
11,Colossal Wheat Combine Titan,5,21,wheat field gladiator,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.195875
11,Colossal Wheat Combine Titan,5,22,wheat field gettysburg,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.196432
11,Colossal Wheat Combine Titan,5,23,wheat field girl,47.33,0.3333,3,1,youtube_suggest,2026-08-28 14:22:25.196432
11,Colossal Wheat Combine Titan,5,24,wheat field van gogh,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.197523
11,Colossal Wheat Combine Titan,5,25,wheat field minecraft tutorial,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.197523
11,Colossal Wheat Combine Titan,5,26,wheat field animal crossing,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.198586
11,Colossal Wheat Combine Titan,5,27,wheat field acrylic painting,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.198586
11,Colossal Wheat Combine Titan,5,28,wheat field alan walker,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.199640
11,Colossal Wheat Combine Titan,5,29,wheat field background loop,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.199640
11,Colossal Wheat Combine Titan,5,30,wheat field chinese song,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.200725
11,Colossal Wheat Combine Titan,5,31,wheat field drone shot,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.200725
11,Colossal Wheat Combine Titan,5,32,minecraft wheat field design,46.0,0.2857,4,1,youtube_suggest,2026-08-28 14:22:25.200725
