id,idea_id,seo_run_id,query,video_id,title,channel,url,view_count,duration_seconds,similarity,level,is_strong,discovered_at
1500,177,219,Volcano machine,,【Wings eStore】Volcano Humidifier Aromatherapy Machine Diffuser,Wings E-Store,https://www.youtube.com/watch?v=IWwzxDAIww0,56,,0.0,IRRELEVANT,0,2026-09-16 22:24:50.449877
1501,177,219,Volcano machine,,Kinscoter Volcanic Flame Aroma Diffuser Essential Oil Lamp 130ml USB Portable Air Humidifier,Kinscoter,https://www.youtube.com/watch?v=IIxBVZHkHgU,14379,,0.0,IRRELEVANT,0,2026-09-16 22:24:50.449961
1502,177,219,Volcano machine,,The Volcano Flame Humidifier | The Original Volcano Humidifier & Diffuser,Volcanic Humidifier,https://www.youtube.com/watch?v=dwxLlykIZK8,177,,0.0,IRRELEVANT,0,2026-09-16 22:24:50.450044
1503,177,219,Volcano machine,,Ultrasonic Volcano Aroma Diffuser and Humidifier,Aerothyst,https://www.youtube.com/watch?v=yJEZgGPsM1g,33007,,0.0,IRRELEVANT,0,2026-09-16 22:24:50.450128
1504,177,219,Volcano machine,,🌋🌋Fire Volcano Humidifier Aroma Mini Volcanic Diffuser #shorts #short,Elainetech small home appliances,https://www.youtube.com/watch?v=Yh6WneyNAQM,17111,,0.0,IRRELEVANT,0,2026-09-16 22:24:50.450212
1505,177,219,Volcano machine,,Flame Humidifier Salt Stone Essential Oil Fragrance  flame Humidifier diffuser,Elainetech small home appliances,https://www.youtube.com/watch?v=zmwC7DWSqak,14989,,0.0,IRRELEVANT,0,2026-09-16 22:24:50.450301
1506,178,220,Volcano,,Why Scientists Think Japan's Deadliest Volcano Will Soon Erupt Again,Breakpoint,https://www.youtube.com/watch?v=SFULWYNG5DA,1320,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513095
1507,178,220,Volcano,,"Kilauea Volcano Update; 2 New Vents Erupt, Unusual Activity",GeologyHub,https://www.youtube.com/watch?v=6XTeduNA_KY,4790,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513215
1508,178,220,Volcano,,"Eruption Changes At Kīlauea Volcano (September 16, 2026)",Big Island Video News,https://www.youtube.com/watch?v=AAxOPiOfiAc,1144,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513292
1509,178,220,Volcano,,Japan’s Volcanoes Are Acting Up—And the Timing Is Hard to Ignore,On the Pulse with Silki,https://www.youtube.com/watch?v=WsA2av1ES6M,89655,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513363
1510,178,220,Volcano,,"[V1cam] Kīlauea volcano, Hawaii (west Halemaʻumaʻu crater)",USGS,https://www.youtube.com/watch?v=HggWKlZv9yk,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513429
1511,178,220,Volcano,,"This Week in Volcano News; Tokachidake Alert Level Raised, Sirung Erupts",GeologyHub,https://www.youtube.com/watch?v=5K5pH3hk3Tw,40606,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513493
1512,178,220,Volcano,,Whats going on at Kīlauea Volcano? Maximum Pressurization without an eruption. Earthquake update.,TheEarthMaster,https://www.youtube.com/watch?v=uggqHEKSBrQ,20329,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513561
1513,178,220,Volcano,,"Live Kilauea Volcano. September 16, 2026",ApauHawaiiTours,https://www.youtube.com/watch?v=GQ-YpDq7F2s,8829,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513622
1514,178,220,Volcano,,Volcanoes 101 | National Geographic,National Geographic,https://www.youtube.com/watch?v=VNGUdObDoLk,31795838,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.513678
1515,178,220,Volcano,,Unbelievable Types of biggest Volcanoes | Strange & Powerful Volcano Variants Explained,The Story Gate ,https://www.youtube.com/watch?v=JWGFXg-EpWw,381499,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.513734
1516,178,220,Volcano,,"Kīlauea Update: New Vent, Strange Tilt Patterns, And More Spattering",Shawn Willsey: Geology Explained,https://www.youtube.com/watch?v=6r8JCz_cvaY,87322,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.513792
1517,178,220,Volcano,,Volcanoes for Kids | A fun and engaging introduction to volcanoes for children,Learn Bright,https://www.youtube.com/watch?v=3Jxeh-yAXek,10382611,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.513849
1518,178,220,Volcano,,Volcano Eruptions | National Geographic,National Geographic,https://www.youtube.com/watch?v=CgpNqrR318U,2869073,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.513903
1519,178,220,Volcano,,Volcanic eruption explained - Steven Anderson,TED-Ed,https://www.youtube.com/watch?v=LQwZwKS9RPs,2551331,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.513959
1520,178,220,Volcano,,First Time Filmed in a Decade — Underwater Volcano Eruption (Kavachi),Devon Massyn,https://www.youtube.com/watch?v=rK00tvzJ1Yc,5127572,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.514016
1521,178,220,Volcano,,Most Horrific Volcano Eruptions Caught on Camera,Underworld,https://www.youtube.com/watch?v=qHxLqQrY2ts,763975,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.514070
1522,178,220,Volcano,,Top 10 Volcano Eruptions Caught On Camera,Underworld,https://www.youtube.com/watch?v=Z8gcsLXlorY,3362700,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.514125
1523,178,220,Volcano,,Kilauea Volcano Eruption | A Perfect Planet | BBC Earth,BBC Earth,https://www.youtube.com/watch?v=L4qDgsyFw7M,2948622,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.514180
1524,178,220,Volcano,,"[V3cam] Kīlauea volcano, Hawaii (south Halemaʻumaʻu crater)",USGS,https://www.youtube.com/watch?v=gXKuUyKt8mc,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514235
1525,178,220,Volcano,,"Kilauea Eruption Update: Unusual Activity Noted (Sep. 14, 2026)",Big Island Video News,https://www.youtube.com/watch?v=iBSUmqfNrMk,92194,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514293
1526,178,220,Volcano,,"WATCH LIVE: Kīlauea Volcano, Hawai'i (Halemaʻumaʻu crater) w/cool audio!! Wednsday!! 🌋🤙",See Steffen,https://www.youtube.com/watch?v=ONlZJr85woM,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514349
1527,178,220,Volcano,,"3 Supervolcanoes, 3 Earthquakes The Number Nobody Shows You",Ray's Astrophotography,https://www.youtube.com/watch?v=kQzqnaf8zxA,19673,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514403
1528,178,220,Volcano,,"[hate5six] Volcano - May 31, 2025 (Tied Down 2025)",hate5six,https://www.youtube.com/watch?v=-kFlfZI4S3o,8763,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514460
1529,178,220,Volcano,,"LIVE | Trump Declares EMERGENCY From Whitehouse; Drops NUCLEAR Bombshell On Iran, Russia, Israel",Times Now,https://www.youtube.com/watch?v=gJpJxhjOIrk,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514514
1530,178,220,Volcano,,5 Stunning Volcano Eruptions Caught On Camera,Underworld,https://www.youtube.com/watch?v=EmJv_eOfrDc,7971234,,0.0,IRRELEVANT,1,2026-09-16 22:28:34.514579
1531,178,220,Volcano,,🔴 Live Now:  24/7 Kilauea Volcano Watch in Hawaii (Multi-cams),afarTV,https://www.youtube.com/watch?v=FVdmnpJ2kM0,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514650
1532,178,220,Volcano,,Something Strange Is Happening Beneath Iceland’s Langjökull Glacier,Just Icelandic,https://www.youtube.com/watch?v=bKExp5O-mJo,39680,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514713
1533,178,220,Volcano,,🔴 Live Now: 24/7 Kilauea Volcano Livestream in Hawaii (Cam B),afarTV,https://www.youtube.com/watch?v=6IaMqotNF_s,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514770
1534,178,220,Volcano,,🔴 Live Now: 24/7 Kilauea Volcano Livestream in Hawaii (Cam A),afarTV,https://www.youtube.com/watch?v=iws3rh5vLAQ,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514861
1535,178,220,Volcano,,🔴 Live Now: 24/7 Fuego Volcano Eruption in 4K Ultra HD (Guatemala),afarTV,https://www.youtube.com/watch?v=cNW2nytVkfs,0,,0.0,IRRELEVANT,0,2026-09-16 22:28:34.514917
1536,179,221,Volcano,,Why Scientists Think Japan's Deadliest Volcano Will Soon Erupt Again,Breakpoint,https://www.youtube.com/watch?v=SFULWYNG5DA,1398,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148090
1537,179,221,Volcano,,"Kilauea Volcano Update; 2 New Vents Erupt, Unusual Activity",GeologyHub,https://www.youtube.com/watch?v=6XTeduNA_KY,4790,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148201
1538,179,221,Volcano,,"Eruption Changes At Kīlauea Volcano (September 16, 2026)",Big Island Video News,https://www.youtube.com/watch?v=AAxOPiOfiAc,1326,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148267
1539,179,221,Volcano,,Japan’s Volcanoes Are Acting Up—And the Timing Is Hard to Ignore,On the Pulse with Silki,https://www.youtube.com/watch?v=WsA2av1ES6M,89678,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148340
1540,179,221,Volcano,,"[V1cam] Kīlauea volcano, Hawaii (west Halemaʻumaʻu crater)",USGS,https://www.youtube.com/watch?v=HggWKlZv9yk,0,,0.1,IRRELEVANT,0,2026-09-16 22:33:00.148401
1541,179,221,Volcano,,"This Week in Volcano News; Tokachidake Alert Level Raised, Sirung Erupts",GeologyHub,https://www.youtube.com/watch?v=5K5pH3hk3Tw,40623,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148462
1542,179,221,Volcano,,"Kīlauea Update: New Vent, Strange Tilt Patterns, And More Spattering",Shawn Willsey: Geology Explained,https://www.youtube.com/watch?v=6r8JCz_cvaY,87443,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148521
1543,179,221,Volcano,,Volcanoes 101 | National Geographic,National Geographic,https://www.youtube.com/watch?v=VNGUdObDoLk,31795864,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.148578
1544,179,221,Volcano,,Whats going on at Kīlauea Volcano? Maximum Pressurization without an eruption. Earthquake update.,TheEarthMaster,https://www.youtube.com/watch?v=uggqHEKSBrQ,20372,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148635
1545,179,221,Volcano,,First Time Filmed in a Decade — Underwater Volcano Eruption (Kavachi),Devon Massyn,https://www.youtube.com/watch?v=rK00tvzJ1Yc,5127596,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.148719
1546,179,221,Volcano,,"Live Kilauea Volcano. September 16, 2026",ApauHawaiiTours,https://www.youtube.com/watch?v=GQ-YpDq7F2s,9093,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.148784
1547,179,221,Volcano,,Volcanoes for Kids | A fun and engaging introduction to volcanoes for children,Learn Bright,https://www.youtube.com/watch?v=3Jxeh-yAXek,10382643,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.148840
1548,179,221,Volcano,,Volcano Eruptions | National Geographic,National Geographic,https://www.youtube.com/watch?v=CgpNqrR318U,2869078,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.148896
1549,179,221,Volcano,,Volcanic eruption explained - Steven Anderson,TED-Ed,https://www.youtube.com/watch?v=LQwZwKS9RPs,2551331,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.148951
1550,179,221,Volcano,,Most Horrific Volcano Eruptions Caught on Camera,Underworld,https://www.youtube.com/watch?v=qHxLqQrY2ts,763975,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.149009
1551,179,221,Volcano,,Top 10 Volcano Eruptions Caught On Camera,Underworld,https://www.youtube.com/watch?v=Z8gcsLXlorY,3362728,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.149065
1552,179,221,Volcano,,"[V3cam] Kīlauea volcano, Hawaii (south Halemaʻumaʻu crater)",USGS,https://www.youtube.com/watch?v=gXKuUyKt8mc,0,,0.1,IRRELEVANT,0,2026-09-16 22:33:00.149122
1553,179,221,Volcano,,Kilauea Volcano Eruption | A Perfect Planet | BBC Earth,BBC Earth,https://www.youtube.com/watch?v=L4qDgsyFw7M,2948627,,0.0,IRRELEVANT,1,2026-09-16 22:33:00.149179
1554,179,221,Volcano,,"Kilauea Eruption Update: Unusual Activity Noted (Sep. 14, 2026)",Big Island Video News,https://www.youtube.com/watch?v=iBSUmqfNrMk,92244,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.149235
1555,179,221,Volcano,,"WATCH LIVE: Kīlauea Volcano, Hawai'i (Halemaʻumaʻu crater) w/cool audio!! Wednsday!! 🌋🤙",See Steffen,https://www.youtube.com/watch?v=ONlZJr85woM,0,,0.0769,IRRELEVANT,0,2026-09-16 22:33:00.149290
1556,179,221,Volcano,,🔴 Live Now:  24/7 Kilauea Volcano Watch in Hawaii (Multi-cams),afarTV,https://www.youtube.com/watch?v=FVdmnpJ2kM0,0,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.149355
1557,179,221,Volcano,,"[V2cam] Kīlauea volcano, Hawaii (east Halemaʻumaʻu crater)",USGS,https://www.youtube.com/watch?v=f9-oSpYpubg,0,,0.1,IRRELEVANT,0,2026-09-16 22:33:00.149414
1558,179,221,Volcano,,🔴 Live Now: 24/7 Kilauea Volcano Livestream in Hawaii (Cam A),afarTV,https://www.youtube.com/watch?v=iws3rh5vLAQ,0,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.149473
1559,179,221,Volcano,,🔴 Live Now: 24/7 Kilauea Volcano Livestream in Hawaii (Cam B),afarTV,https://www.youtube.com/watch?v=6IaMqotNF_s,0,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.149529
1560,179,221,Volcano,,🔴 Live Now: 24/7 Fuego Volcano Eruption in 4K Ultra HD (Guatemala),afarTV,https://www.youtube.com/watch?v=cNW2nytVkfs,0,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.149588
1561,179,221,Volcano,,VOLCANO LIVE AT TIED DOWN 2025 (FULL SET),Fix My Face Records,https://www.youtube.com/watch?v=Uq_b48K9Vkw,22796,,0.0,IRRELEVANT,0,2026-09-16 22:33:00.149643
1562,180,222,Volcano machine,,How Good is the Volcano Really!?!! - Still Worth It?,Cewpins,https://www.youtube.com/watch?v=bJ2OetxrjBw,95492,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589101
1563,180,222,Volcano machine,,Volcano Hybrid vs Volcano Classic - Watch Before Buying,Troy and Jerry Think Dank,https://www.youtube.com/watch?v=_9UvNrWuXI4,10989,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589218
1564,180,222,Volcano machine,,Let's See How the Volcano Rips🌋,Cewpins,https://www.youtube.com/watch?v=l3Kq-RYqqAo,36347,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589291
1565,180,222,Volcano machine,,VOLCANO Vaporizer: How To Operate,Storz & Bickel,https://www.youtube.com/watch?v=wBNvlf17TEw,659997,,0.0,IRRELEVANT,1,2026-09-16 22:36:54.589358
1566,180,222,Volcano machine,,Volcano Hybrid Review - First Impressions,VolcanoTips,https://www.youtube.com/watch?v=4UMyIV7rdu8,6826,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589431
1567,180,222,Volcano machine,,How to use a Volcano Vaporizer,WholesomeCo,https://www.youtube.com/watch?v=dOl3BKC71c4,85196,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589488
1568,180,222,Volcano machine,,VOLCANO HYBRID Function Principle (by STORZ & BICKEL),Storz & Bickel,https://www.youtube.com/watch?v=9ZBQBxIsygo,284398,,0.0,IRRELEVANT,1,2026-09-16 22:36:54.589549
1569,180,222,Volcano machine,,How to Use the Volcano Hybrid 🌋 | (Step-by-Step Quickstart Guide),Planet Of The Vapes,https://www.youtube.com/watch?v=UUnaHwbNkqM,15911,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589610
1570,180,222,Volcano machine,,Volcano Classic Vaporizer Review - The Best Vaporizer On The Market?,Medicated and Motivated,https://www.youtube.com/watch?v=Rq9HapY5E5w,60546,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589667
1571,180,222,Volcano machine,,Volcano Classic Review & Tutorial - Still worth the money??,Tools420,https://www.youtube.com/watch?v=2Ou2XtFVddI,69014,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589724
1572,180,222,Volcano machine,,Volcano hybrid herb vaporizer review after 2 years use,Josh TH,https://www.youtube.com/watch?v=7loSUbBkgRA,507,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589781
1573,180,222,Volcano machine,,Volcano Vaporizer Classic Tube Kit,Medicated and Motivated,https://www.youtube.com/watch?v=OTIq8yH19Z0,13525,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589837
1574,180,222,Volcano machine,,"Testing, Usage, Night Look, & Review of Volcano Diffuser",Matt's Real Reviews,https://www.youtube.com/watch?v=JAIwNdbqKJU,3908,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589894
1575,180,222,Volcano machine,,How To Use Creative Volcano Aroma Flame Humidifier | Flame Diffuser | Essential Oil Diffuser,Kinscoter,https://www.youtube.com/watch?v=HdI29On-Ngc,1013,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.589951
1576,180,222,Volcano machine,,Ultrasonic Volcano Aroma Diffuser and Humidifier,Aerothyst,https://www.youtube.com/watch?v=yJEZgGPsM1g,33007,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590006
1577,180,222,Volcano machine,,New Creative Volcano Humidifier Aromatherapy Machine Spray Jellyfish Air Flame Humidifier Diffuser,LD Global Entertainment ,https://www.youtube.com/watch?v=fRetor-CL_Y,52,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590065
1578,180,222,Volcano machine,,Funny Volcano humidifier aromatherapy machine diffuser🌋🌋,Elainetech small home appliances,https://www.youtube.com/watch?v=-DO1JJLXvMQ,976,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590123
1579,180,222,Volcano machine,,3D Fire Volcanic Aroma Diffuser Portable Flame Volcano Humidifier With Remote Control,Kinscoter,https://www.youtube.com/watch?v=vVKSQ9hNu4M,12916,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590182
1580,180,222,Volcano machine,,How to use the Humidifire™ - Volcanic Flame Diffuser,Humidifire,https://www.youtube.com/watch?v=bJ4jR0ki-wM,30387,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590254
1581,180,222,Volcano machine,,The Volcano Flame Humidifier | The Original Volcano Humidifier & Diffuser,Volcanic Humidifier,https://www.youtube.com/watch?v=dwxLlykIZK8,177,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590318
1582,180,222,Volcano machine,,Volcano Lava Humidifier Tested 🌋Gadgetify,Gadgetify,https://www.youtube.com/watch?v=jah3-GSWyAc,210,,0.1429,SUBSTITUTE,0,2026-09-16 22:36:54.590377
1583,180,222,Volcano machine,,Unboxing Rican  Volcano Aroma Diffuser Air Humidifier,Rican,https://www.youtube.com/watch?v=hJRn1Wsn8WU,177,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590434
1584,180,222,Volcano machine,,Flame Humidifier Salt Stone Essential Oil Fragrance  flame Humidifier diffuser,Elainetech small home appliances,https://www.youtube.com/watch?v=zmwC7DWSqak,14989,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590493
1585,180,222,Volcano machine,,"Volcano Diffuser, Essential Oil Diffuser 300ml Volcano Humidifier with Flame & Volcano Mist Mode",gracieshotstuff,https://www.youtube.com/watch?v=9aFh27bE508,3093,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590555
1586,180,222,Volcano machine,,Flame Diffuser Jellyfish  Volcano Humidifier Simulation Flame Air #shorts #short,Elainetech small home appliances,https://www.youtube.com/watch?v=1-MH_RAUnMs,178,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590616
1587,180,222,Volcano machine,,🌋🌋Fire Volcano Humidifier Aroma Mini Volcanic Diffuser #shorts #short,Elainetech small home appliances,https://www.youtube.com/watch?v=Yh6WneyNAQM,17111,,0.0,IRRELEVANT,0,2026-09-16 22:36:54.590673
1588,181,223,Volcano Terraform Crawler,,Making a Waterfall for My Climbing Fish (Two-Sided Ecosystem),tanks for nothin,https://www.youtube.com/watch?v=qp0SIJNtIKM,10385616,,0.0,IRRELEVANT,1,2026-09-16 22:38:39.084081
1589,181,223,Volcano Terraform Crawler,,The Craziest Insect Videos On The Internet!,TerraGreen,https://www.youtube.com/watch?v=Vml5S5YY3t0,11503647,,0.0,IRRELEVANT,1,2026-09-16 22:38:39.084239
1590,181,223,Volcano Terraform Crawler,,What Did NASA Discover in Latest Photos from Venus?,Kosmo,https://www.youtube.com/watch?v=-Ecm4N0NLYI,688425,,0.0,IRRELEVANT,1,2026-09-16 22:38:39.084347
1591,181,223,Volcano Terraform Crawler,,Crawl Me to the Moon,SciShow Space,https://www.youtube.com/watch?v=Ht_yyEHVP-E,98759,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.084445
1592,181,223,Volcano Terraform Crawler,,The EASIEST Guide to Making Amazing Terrain (Roblox Studio),SmartyRBX,https://www.youtube.com/watch?v=CippiATeZ54,495348,,0.0,IRRELEVANT,1,2026-09-16 22:38:39.084544
1593,181,223,Volcano Terraform Crawler,,Bulldozer Terrain Tool for Open Simulator,KayakerMagic,https://www.youtube.com/watch?v=MEwdD9XJYBk,599,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.084650
1594,181,223,Volcano Terraform Crawler,,Restoring The Wastelands With Chill Vibes! - Terra Nil,Wanderbots,https://www.youtube.com/watch?v=IxO1thi8_84,30948,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.084743
1595,181,223,Volcano Terraform Crawler,,How to Make D&D Dungeon Terrain from Mosiac Tiles,Rob Digs Gaming,https://www.youtube.com/watch?v=wmtJT8iprW8,2351,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.084831
1596,181,223,Volcano Terraform Crawler,,Death Clouds | COCKTAIL FROM TETROMINO | KAJACKX CREEPER CLOUD | yum234 | Creeper World 3 Gameplay,DarkRubberNeck,https://www.youtube.com/watch?v=j1JUXmwdwvc,211,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.084922
1597,181,223,Volcano Terraform Crawler,,subnautica - Part 4 - (Seamoth) - [Letsplay/Gameplay],beantopia,https://www.youtube.com/watch?v=WaZDLi2Wiwc,4,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.085013
1598,181,223,Volcano Terraform Crawler,,Let's Play Battle Brothers! 100% Campaign (All DLC E/E/L Ironman) - Rise Of The Buttwhippas! Ep 27,Special Caesar,https://www.youtube.com/watch?v=1mQKEAdz1_0,3324,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.085103
1599,181,223,Volcano Terraform Crawler,,subnautica -part 7 - (The Flood) - [Letsplay/Gameplay],beantopia,https://www.youtube.com/watch?v=87HBewj40Mo,4,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.085194
1600,181,223,Volcano Terraform Crawler,,Let' Build - LEGO City Volocano Crawler Set #60122,The Hidden Brick,https://www.youtube.com/watch?v=T8hwu3Bm_UM,13606,,0.1,IRRELEVANT,0,2026-09-16 22:38:39.085288
1601,181,223,Volcano Terraform Crawler,,LEGO City - Volcano Explorers - Volcano Crawler - 60122,Toys Market 💗 MegaDyskont.pl 💗 We Love Toys,https://www.youtube.com/watch?v=nY0yJmNZ9RU,68194,,0.2857,SUBSTITUTE,0,2026-09-16 22:38:39.085380
1602,181,223,Volcano Terraform Crawler,,Lego City 60122 Volcano Crawler - Lego Speed Build Review,AustrianBrickFan,https://www.youtube.com/watch?v=-_luSaUzLj8,134180,,0.2222,SUBSTITUTE,1,2026-09-16 22:38:39.085471
1603,181,223,Volcano Terraform Crawler,,Lego City 60122 Volcano Crawler Speed Build,All New Bricks,https://www.youtube.com/watch?v=5lpdenI1dG0,1333875,,0.25,SUBSTITUTE,1,2026-09-16 22:38:39.085564
1604,181,223,Volcano Terraform Crawler,,The Volcano Crawler Build,John Lewicki,https://www.youtube.com/watch?v=F_R7Exu9woo,157,,0.5,CLOSE,0,2026-09-16 22:38:39.085657
1605,181,223,Volcano Terraform Crawler,,LEGO City Volcano Crawler 60122,Nick the Brick,https://www.youtube.com/watch?v=O2pkVjDnybE,1419,,0.3333,CLOSE,0,2026-09-16 22:38:39.085746
1606,181,223,Volcano Terraform Crawler,,Lego City Volcano Crawler,Farmers,https://www.youtube.com/watch?v=OJOrXLhm5Rw,1806,,0.4,CLOSE,0,2026-09-16 22:38:39.085833
1607,181,223,Volcano Terraform Crawler,,LEGO 60122 Volcano Crawler - LEGO City,BricksDirect,https://www.youtube.com/watch?v=n5o1bwdQBo4,4331,,0.3333,CLOSE,0,2026-09-16 22:38:39.085920
1608,181,223,Volcano Terraform Crawler,,LEGO City Volcano Crawler 60122,MADABOUTLEGO,https://www.youtube.com/watch?v=aRzPhOXg_eM,332311,,0.3333,CLOSE,1,2026-09-16 22:38:39.086011
1609,181,223,Volcano Terraform Crawler,,Volcano Crawler Build,NevinCube,https://www.youtube.com/watch?v=NyyFFwdWHZ4,71,,0.5,CLOSE,0,2026-09-16 22:38:39.086097
1610,181,223,Volcano Terraform Crawler,,LEGO CITY 60122 Volcano Crawler - Speed Build for Collecrors - Collection (3/8),Brick Builder,https://www.youtube.com/watch?v=dW7zu5GTWvs,411086,,0.2,SUBSTITUTE,1,2026-09-16 22:38:39.086188
1611,181,223,Volcano Terraform Crawler,,LEGO CITY Volcano Crawler Instructions 60122,Ricky_,https://www.youtube.com/watch?v=SS8mrOm52iw,1450,,0.2857,SUBSTITUTE,0,2026-09-16 22:38:39.086275
1612,181,223,Volcano Terraform Crawler,,Free 7 Scout Flies | Volcanic Crater | Jak And Daxter The Precursor Legacy,Ghost Type,https://www.youtube.com/watch?v=KQAFjc9DpR4,19558,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.086361
1613,181,223,Volcano Terraform Crawler,,HOW TO FIND ALL THE SCOUT FLIES IN THE VOLCANIC CRATER FOR JAK AND DAXTER 1 FOR PS5,Game Over Achievements,https://www.youtube.com/watch?v=GG5vxFh2Fb0,66,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.086447
1614,181,223,Volcano Terraform Crawler,,Find the Hidden Power Cell | Volcanic Crater | Jak and Daxter: The Precursor Legacy,Classical Escape,https://www.youtube.com/watch?v=4GUoI5dxoYg,22195,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.086534
1615,181,223,Volcano Terraform Crawler,,"Jak & Daxter Volcanic Crater All Collectible Locations (All Cells, Orbs & Flies)",Backlog Guides,https://www.youtube.com/watch?v=1qhye63s4F8,1645,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.086629
1616,181,223,Volcano Terraform Crawler,,Free 7 Scout Flies | Spider Cave | Jak And Daxter The Precursor Legacy,Ghost Type,https://www.youtube.com/watch?v=YOTZZW8PYrg,58989,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.086715
1617,181,223,Volcano Terraform Crawler,,Free 7 Scout Flies | Lava Tube | Jak And Daxter The Precursor Legacy,Ghost Type,https://www.youtube.com/watch?v=wPLg4Hp_Kjc,8875,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.092089
1618,181,223,Volcano Terraform Crawler,,(12) Jak and Daxter: The Precursor Legacy - Volcanic Crater (1/3) (All Orbs),Halodan123,https://www.youtube.com/watch?v=Gf_pi5v_MMg,729,,0.0,IRRELEVANT,0,2026-09-16 22:38:39.092229
